"Date","CCUSSP01CAM650N"
2009-06-01,0.859845227858985
2009-07-01,0.928074245939675
2009-08-01,0.91324200913242
2009-09-01,0.933968431867003
2009-10-01,0.924299842869027
2009-11-01,0.94732853353543
2009-12-01,0.951474785918173
2010-01-01,0.935191246609932
2010-02-01,0.950118764845606
2010-03-01,0.984445757038787
2010-04-01,0.984445757038787
2010-05-01,0.95831336847149
2010-06-01,0.939319932368965
2010-07-01,0.972478848585043
2010-08-01,0.93764650726676
2010-09-01,0.971817298347911
2010-10-01,0.980199960792002
2010-11-01,0.974089226573154
2010-12-01,1.00542931831892
2011-01-01,0.998502246630055
2011-02-01,1.02944204241301
2011-03-01,1.03135313531353
2011-04-01,1.05663567202029
2011-05-01,1.03241792277514
2011-06-01,1.03680663556247
2011-07-01,1.0465724751439
2011-08-01,1.02103328568511
2011-09-01,0.954016409082236
2011-10-01,1.00331092605598
2011-11-01,0.980103891012447
2011-12-01,0.983284169124877
2012-01-01,0.997207818109294
2012-02-01,1.01061141990905
2012-03-01,1.00250626566416
2012-04-01,1.01224820325944
2012-05-01,0.968147933004163
2012-06-01,0.982221785679206
2012-07-01,0.997108385681524
2012-08-01,1.01450745662981
2012-09-01,1.01708706265256
2012-10-01,1.001001001001
2012-11-01,1.00644122383253
2012-12-01,1.00512614333099
2013-01-01,1.00270730973629
2013-02-01,0.969555943377933
2013-03-01,0.984251968503937
2013-04-01,0.992555831265509
2013-05-01,0.964506172839506
2013-06-01,0.950751093363757
2013-07-01,0.973520249221184
2013-08-01,0.949667616334283
2013-09-01,0.970591089973794
2013-10-01,0.959048623765225
2013-11-01,0.941619585687382
2013-12-01,0.940203083866115
2014-01-01,0.897827258035554
2014-02-01,0.903016073686112
2014-03-01,0.904568068747173
2014-04-01,0.912408759124087
2014-05-01,0.922339051835455
2014-06-01,0.937207122774133
2014-07-01,0.917094644167278
2014-08-01,0.919709371838499
2014-09-01,0.892857142857143
2014-10-01,0.887232721142756
2014-11-01,0.874125874125874
2014-12-01,0.861994655633135
2015-01-01,0.786720163637794
2015-02-01,0.799808046068944
2015-03-01,0.789515237644087
2015-04-01,0.828912466843501
2015-05-01,0.804052424218059
2015-06-01,0.800640512409928
2015-07-01,0.764525993883792
2015-08-01,0.760051683514479
2015-09-01,0.749344323716748
2015-10-01,0.764818355640535
2015-11-01,0.74889537931551
2015-12-01,0.722543352601156
2016-01-01,0.713979722975867
2016-02-01,0.739043677481339
2016-03-01,0.77000077000077
2016-04-01,0.796939751354798
2016-05-01,0.7627765064836
2016-06-01,0.77417356971433
2016-07-01,0.76593137254902
2016-08-01,0.762427569380909
2016-09-01,0.762369444232675
2016-10-01,0.745656550592797
2016-11-01,0.744657085412168
2016-12-01,0.744768004766515
2017-01-01,0.768521364893944
2017-02-01,0.75295534974776
2017-03-01,0.751936235807203
2017-04-01,0.732600732600733
2017-05-01,0.740740740740741
2017-06-01,0.770594128072744
2017-07-01,0.800961153384061
2017-08-01,0.797702616464582
2017-09-01,0.801282051282051
2017-10-01,0.775614674629644
2017-11-01,0.775915580384854
2017-12-01,0.797130330809087
2018-01-01,0.813471081103067
2018-02-01,0.780701069560465
2018-03-01,0.77555452148286
2018-04-01,0.779058896852602
2018-05-01,0.772320049428483
2018-06-01,0.759416767922236
2018-07-01,0.768226165783207
2018-08-01,0.765990042129452
2018-09-01,0.772499034376207
2018-10-01,0.760919190381981
2018-11-01,0.751823171190136
2018-12-01,0.73308408474452
2019-01-01,0.76080340839927
2019-02-01,0.759359100918825
2019-03-01,0.748334954725735
2019-04-01,0.744989942635774
2019-05-01,0.739262216308125
2019-06-01,0.764117062734011
2019-07-01,0.76057195010648
2019-08-01,0.752105896510229
2019-09-01,0.75511591029223
2019-10-01,0.759878419452887
2019-11-01,0.753125470703419
2019-12-01,0.76575541771958
2020-01-01,0.755686541222701
2020-02-01,0.744657085412168
2020-03-01,0.704870656234581
2020-04-01,0.718907260963336
2020-05-01,0.725320954522376
2020-06-01,0.733783387144115
2020-07-01,0.746045956430916
2020-08-01,0.766753565404079
2020-09-01,0.7496813854112
2020-10-01,0.750863493016969
2020-11-01,0.771307365985345
2020-12-01,0.777846919726198
2021-01-01,0.782472613458529
2021-02-01,0.788332676389436
2021-03-01,0.795228628230616
2021-04-01,0.814000814000814
2021-05-01,0.825763831544178
2021-06-01,0.806842020332419
2021-07-01,0.802439415824105
2021-08-01,0.792581437742728
2021-09-01,0.784867749784161
2021-10-01,0.80749354005168
2021-11-01,0.781738586616635
2021-12-01,0.777302759424796
2022-01-01,0.786225332180203
2022-02-01,0.787525594581824
2022-03-01,0.800256081946223
2022-04-01,0.781738586616635
2022-05-01,0.790638836179633
2022-06-01,0.776036008070775
2022-07-01,0.779787897691828
2022-08-01,0.762718328121425
2022-09-01,0.729554242357919
2022-10-01,0.732654406916258
2022-11-01,0.740302043233639
2022-12-01,0.735131956186135
2023-01-01,0.749063670411985
2023-02-01,0.734807847747814
2023-03-01,0.738934456513707
2023-04-01,0.736485491235823
2023-05-01,0.735131956186135
2023-06-01,0.755287009063444
2023-07-01,0.758898079987858
2023-08-01,0.739043677481339
2023-09-01,0.739644970414201
2023-10-01,0.720928555980102
