"Date","PIEAFD01CAM661N"
2020-07-01,106.369146973557
2020-08-01,106.263726609857
2020-09-01,108.055872792761
2020-10-01,108.477554247562
2020-11-01,107.950452429061
2020-12-01,107.42335061056
2021-01-01,108.793815338663
2021-02-01,111.64016515857
2021-03-01,113.221470614074
2021-04-01,116.384081525081
2021-05-01,119.546692436089
2021-06-01,120.07379425459
2021-07-01,118.387068435386
2021-08-01,120.390055345691
2021-09-01,120.284634981991
2021-10-01,118.387068435386
2021-11-01,118.281648071686
2021-12-01,118.387068435386
2022-01-01,120.390055345691
2022-02-01,123.763506984099
2022-03-01,125.344812439603
2022-04-01,127.980321532109
2022-05-01,130.088728806114
2022-06-01,129.983308442414
2022-07-01,130.194149169815
2022-08-01,131.142932443117
2022-09-01,131.459193534218
2022-10-01,132.197136080119
2022-11-01,132.30255644382
2022-12-01,131.670034261618
