"Date","CANPRCNTO01GYSAM"
2019-12-01,4.44262724061231
2020-01-01,4.9615507536574
2020-02-01,5.39240705115623
2020-03-01,0.549812060687806
2020-04-01,-16.8488243340064
2020-05-01,-5.26017626193374
2020-06-01,-0.842664497515219
2020-07-01,-3.69202156401976
2020-08-01,-3.03984689868445
2020-09-01,-3.07603933896401
2020-10-01,-1.56652006945412
2020-11-01,-2.10228917330514
2020-12-01,-1.51831181765225
2021-01-01,-0.936455265152946
2021-02-01,0.808359254223379
2021-03-01,7.6287163672409
2021-04-01,33.1069543012016
2021-05-01,12.485220771102
2021-06-01,4.95283018867924
2021-07-01,5.49524393585512
2021-08-01,5.89776938310012
2021-09-01,5.37887915594777
2021-10-01,5.4232923453293
2021-11-01,5.5951562208753
2021-12-01,3.90009349539201
2022-01-01,4.05848738230702
2022-02-01,3.07263085933891
2022-03-01,1.31466477252205
2022-04-01,-1.5277148422558
2022-05-01,0.641536788691549
2022-06-01,1.99010747435272
2022-07-01,3.00183672333503
2022-08-01,2.81736210971974
2022-09-01,2.34852043212776
2022-10-01,1.96331081988837
2022-11-01,1.64834495940006
2022-12-01,1.29408235848653
2023-01-01,0.578700215204135
2023-02-01,-0.693124917840782
2023-03-01,-1.10807438654864
2023-04-01,-0.401599225487199
2023-05-01,-0.903950732884364
2023-06-01,-1.32020907800908
2023-07-01,-1.07411966017232
2023-08-01,-0.924391942183492
2023-09-01,0.62136180285501
